1900.0,2000.0,1700.0,1900.0,34100,2023-05-19,ICF
4500.0,4600.0,4500.0,4600.0,6900,2023-05-19,ICG
11450.0,11600.0,11450.0,11550.0,841100,2023-05-19,IDI
38500.0,39200.0,38500.0,38700.0,901300,2023-05-19,IDC
13900.0,14100.0,13700.0,13900.0,693700,2023-05-19,IDJ
33900.0,35400.0,33900.0,35400.0,15300,2023-05-19,IDV
13800.0,14000.0,13800.0,13950.0,756800,2023-05-19,IJC
4000.0,4000.0,3900.0,3900.0,8800,2023-05-19,ILA
55000.0,55600.0,55000.0,55600.0,1100,2023-05-19,IMP
9600.0,10000.0,9100.0,9200.0,1628700,2023-05-19,DDG
17800.0,17800.0,17800.0,17800.0,200,2023-05-19,ILS
13900.0,14600.0,13900.0,14600.0,338400,2023-05-19,IPA
5000.0,5000.0,5000.0,5000.0,1500,2023-05-19,ISG
28800.0,28800.0,28800.0,28800.0,100,2023-05-19,IST
4240.0,4290.0,4220.0,4240.0,613600,2023-05-19,ITA
3000.0,3400.0,3000.0,3400.0,95400,2023-05-19,ITS
10600.0,10750.0,10350.0,10550.0,332400,2023-05-19,ITC
12750.0,12750.0,12050.0,12150.0,25700,2023-05-19,ITD
2600.0,2700.0,2600.0,2600.0,106200,2023-05-19,ITQ
6300.0,6300.0,6200.0,6200.0,26900,2023-05-19,IVS
4000.0,4040.0,3990.0,4000.0,420900,2023-05-19,JVC
26600.0,27100.0,26400.0,26850.0,4859500,2023-05-19,KBC
64800.0,65000.0,64400.0,64500.0,405000,2023-05-19,KDC
29300.0,29500.0,29050.0,29450.0,398200,2023-05-19,KDH
10500.0,11300.0,10500.0,11300.0,9200,2023-05-19,KDM
5480.0,5520.0,5440.0,5460.0,2475000,2023-05-19,KHG
700.0,800.0,700.0,700.0,24900,2023-05-19,KHL
9260.0,9380.0,9250.0,9380.0,50700,2023-05-19,KHP
5800.0,5800.0,5800.0,5800.0,100,2023-05-19,KKC
11400.0,11500.0,11400.0,11400.0,17600,2023-05-19,KLB
38100.0,38300.0,38000.0,38100.0,7100,2023-05-19,GKM
3400.0,3460.0,3370.0,3420.0,75500,2023-05-19,KMR
38400.0,38500.0,38300.0,38450.0,236900,2023-05-19,KOS
9000.0,9200.0,8960.0,8960.0,71400,2023-05-19,KPF
24900.0,25250.0,24800.0,25050.0,413700,2023-05-19,KSB
6100.0,6100.0,6100.0,6100.0,6600,2023-05-19,KSD
700.0,800.0,700.0,700.0,929900,2023-05-19,KSH
1700.0,1800.0,1700.0,1700.0,8100,2023-05-19,KSQ
26300.0,26300.0,26000.0,26000.0,200,2023-05-19,KSV
24500.0,24500.0,24000.0,24400.0,600,2023-05-19,KTS
3400.0,3400.0,3400.0,3400.0,33300,2023-05-19,KTT
49000.0,49500.0,45000.0,46600.0,1241500,2023-05-19,L14
34400.0,38100.0,34400.0,37800.0,113400,2023-05-19,L18
3900.0,3900.0,3900.0,3900.0,100,2023-05-19,L45
6800.0,6800.0,6800.0,6800.0,3000,2023-05-19,LSG
10100.0,10300.0,10000.0,10100.0,134000,2023-05-19,LAS
43000.0,44350.0,43000.0,43900.0,4200,2023-05-19,LBM
12050.0,12050.0,11850.0,11950.0,1969700,2023-05-19,LCG
3400.0,3400.0,3400.0,3400.0,1000,2023-05-19,LQN
2500.0,2500.0,2400.0,2400.0,232500,2023-05-19,LCM
1400.0,1600.0,1400.0,1400.0,38900,2023-05-19,LCS
4380.0,4460.0,4370.0,4380.0,1553900,2023-05-19,LDG
7900.0,7900.0,7700.0,7800.0,4000,2023-05-19,LDP
3310.0,3310.0,3250.0,3250.0,67300,2023-05-19,LGL
26000.0,26350.0,26000.0,26200.0,27300,2023-05-19,LHG
17000.0,17900.0,17000.0,17900.0,7300,2023-05-19,LIC
4400.0,4400.0,4400.0,4400.0,100,2023-05-19,L12
4500.0,4600.0,4400.0,4500.0,471600,2023-05-19,LIG
8400.0,8700.0,8400.0,8700.0,3000,2023-05-19,LLM
10900.0,10900.0,10400.0,10400.0,117300,2023-05-19,AMS
43000.0,43500.0,43000.0,43400.0,2600,2023-05-19,LIX
12400.0,13150.0,12400.0,12400.0,2100,2023-05-19,LM8
3500.0,3500.0,3200.0,3300.0,800900,2023-05-19,LMH
